sequence_index,word,layer
5012,"tour","简单基础词"
5013,"tourist","简单基础词"
5014,"towel","简单基础词"
5015,"town","简单基础词"
5016,"toy","简单基础词"
5017,"tractor","简单基础词"
5018,"tray","简单基础词"
5019,"trolley","简单基础词"
5020,"trousers","简单基础词"
5021,"truck","简单基础词"
5022,"trumpet","简单基础词"
5023,"truth","简单基础词"
5024,"tub","简单基础词"
5025,"tumor","简单基础词"
5026,"typewriter","简单基础词"
5027,"typist","简单基础词"
5028,"typhoon","简单基础词"
5029,"until","简单基础词"
5030,"upon","简单基础词"
5031,"used","简单基础词"
5032,"valley","简单基础词"
5033,"vegetable","简单基础词"
5034,"vase","简单基础词"
5035,"venue","简单基础词"
5036,"verb","简单基础词"
5037,"victory","简单基础词"
5038,"vigorous","简单基础词"
5039,"village","简单基础词"
5040,"visa","简单基础词"
5041,"visit","简单基础词"
5042,"visitor","简单基础词"
5043,"vocabulary","简单基础词"
5044,"vitamin","简单基础词"
5045,"volt","简单基础词"
5046,"voltage","简单基础词"
5047,"wait","简单基础词"
5048,"waiter","简单基础词"
5049,"waitress","简单基础词"
5050,"wall","简单基础词"
5051,"wallet","简单基础词"
5052,"warm","简单基础词"
5053,"wary","简单基础词"
5054,"watt","简单基础词"
5055,"wedding","简单基础词"
5056,"west","简单基础词"
5057,"western","简单基础词"
5058,"wheat","简单基础词"
5059,"wheel","简单基础词"
5060,"whether","简单基础词"
5061,"whisky","简单基础词"
5062,"white","简单基础词"
5063,"wide","简单基础词"
5064,"widow","简单基础词"
5065,"willing","简单基础词"
5066,"wing","简单基础词"
5067,"wolf","简单基础词"
5068,"wool","简单基础词"
5069,"worst","简单基础词"
5070,"youngster","简单基础词"
5071,"a","简单基础词"
5072,"adverb","简单基础词"
5073,"airline","简单基础词"
5074,"airport","简单基础词"
5075,"anyone","简单基础词"
5076,"apple","简单基础词"
5077,"asleep","简单基础词"
5078,"August","简单基础词"
5079,"aunt","简单基础词"
5080,"baby","简单基础词"
5081,"back","简单基础词"
5082,"ball","简单基础词"
5083,"bicycle","简单基础词"
5084,"boat","简单基础词"
5085,"book","简单基础词"
5086,"bottle","简单基础词"
5087,"bread","简单基础词"
5088,"classroom","简单基础词"
5089,"clock","简单基础词"
5090,"color","简单基础词"
5091,"computer","简单基础词"
5092,"cup","简单基础词"
5093,"daughter","简单基础词"
5094,"day","简单基础词"
5095,"dentist","简单基础词"
5096,"desk","简单基础词"
5097,"dirty","简单基础词"
5098,"dish","简单基础词"
5099,"do","简单基础词"
5100,"doctor","简单基础词"
5101,"dog","简单基础词"
5102,"doll","简单基础词"
5103,"dollar","简单基础词"
5104,"door","简单基础词"
5105,"drink","简单基础词"
5106,"driver","简单基础词"
5107,"dry","简单基础词"
5108,"duck","简单基础词"
5109,"each","简单基础词"
5110,"early","简单基础词"
5111,"earn","简单基础词"
5112,"eastern","简单基础词"
5113,"easy","简单基础词"
5114,"eat","简单基础词"
5115,"egg","简单基础词"
5116,"eight","简单基础词"
5117,"eighteen","简单基础词"
5118,"eighty","简单基础词"
5119,"elephant","简单基础词"
5120,"eleven","简单基础词"
5121,"e-mail","简单基础词"
5122,"evening","简单基础词"
5123,"every","简单基础词"
5124,"everybody","简单基础词"
5125,"everyday","简单基础词"
5126,"everyone","简单基础词"
5127,"everything","简单基础词"
5128,"everywhere","简单基础词"
5129,"example","简单基础词"
5130,"eye","简单基础词"
5131,"fact","简单基础词"
5132,"factory","简单基础词"
5133,"fat","简单基础词"
5134,"father","简单基础词"
5135,"February","简单基础词"
5136,"feel","简单基础词"
5137,"fifteen","简单基础词"
5138,"fifty","简单基础词"
5139,"find","简单基础词"
5140,"five","简单基础词"
5141,"food","简单基础词"
5142,"football","简单基础词"
5143,"forty","简单基础词"
5144,"four","简单基础词"
5145,"fourteen","简单基础词"
5146,"free","简单基础词"
5147,"friend","简单基础词"
5148,"Friday","简单基础词"
5149,"from","简单基础词"
5150,"fruit","简单基础词"
5151,"funny","简单基础词"
5152,"future","简单基础词"
5153,"game","简单基础词"
5154,"get","简单基础词"
5155,"girl","简单基础词"
5156,"glad","简单基础词"
5157,"go","简单基础词"
5158,"good","简单基础词"
5159,"goodbye","简单基础词"
5160,"grandmother","简单基础词"
5161,"grape","简单基础词"
5162,"great","简单基础词"
5163,"hair","简单基础词"
5164,"half","简单基础词"
5165,"handwriting","简单基础词"
5166,"happy","简单基础词"
5167,"hat","简单基础词"
5168,"have","简单基础词"
5169,"head","简单基础词"
5170,"hear","简单基础词"
5171,"hello","简单基础词"
5172,"help","简单基础词"
5173,"her","简单基础词"
5174,"here","简单基础词"
5175,"hers","简单基础词"
5176,"herself","简单基础词"
5177,"highway","简单基础词"
5178,"hill","简单基础词"
5179,"him","简单基础词"
5180,"himself","简单基础词"
5181,"his","简单基础词"
5182,"hit","简单基础词"
5183,"holiday","简单基础词"
5184,"homework","简单基础词"
5185,"hope","简单基础词"
5186,"horse","简单基础词"
5187,"hotel","简单基础词"
5188,"hour","简单基础词"
5189,"house","简单基础词"
5190,"how","简单基础词"
5191,"hundred","简单基础词"
5192,"hunger","简单基础词"
5193,"husband","简单基础词"
5194,"impossible","简单基础词"
5195,"in","简单基础词"
5196,"Internet","简单基础词"
5197,"into","简单基础词"
5198,"island","简单基础词"
5199,"it","简单基础词"
5200,"its","简单基础词"
5201,"itself","简单基础词"
5202,"jacket","简单基础词"
5203,"January","简单基础词"
5204,"job","简单基础词"
5205,"juice","简单基础词"
5206,"July","简单基础词"
5207,"jump","简单基础词"
5208,"June","简单基础词"
5209,"kilo","简单基础词"
5210,"kind","简单基础词"
5211,"kiss","简单基础词"
5212,"kitchen","简单基础词"
5213,"kite","简单基础词"
5214,"knife","简单基础词"
5215,"know","简单基础词"
5216,"lady","简单基础词"
5217,"lake","简单基础词"
5218,"language","简单基础词"
5219,"large","简单基础词"
5220,"last","简单基础词"
5221,"laugh","简单基础词"
5222,"lazy","简单基础词"
5223,"learn","简单基础词"
5224,"leave","简单基础词"
5225,"left","简单基础词"
5226,"leg","简单基础词"
5227,"less","简单基础词"
5228,"lesson","简单基础词"
5229,"letter","简单基础词"
5230,"library","简单基础词"
5231,"like","简单基础词"
5232,"line","简单基础词"
5233,"lion","简单基础词"
5234,"listen","简单基础词"
5235,"little","简单基础词"
5236,"live","简单基础词"
5237,"lot","简单基础词"
5238,"loud","简单基础词"
5239,"love","简单基础词"
5240,"lunch","简单基础词"
5241,"maid","简单基础词"
5242,"man","简单基础词"
5243,"many","简单基础词"
5244,"map","简单基础词"
5245,"market","简单基础词"
5246,"marriage","简单基础词"
5247,"marry","简单基础词"
5248,"matter","简单基础词"
5249,"maybe","简单基础词"
5250,"me","简单基础词"
5251,"meat","简单基础词"
5252,"meeting","简单基础词"
5253,"might","简单基础词"
5254,"mile","简单基础词"
5255,"milk","简单基础词"
5256,"million","简单基础词"
5257,"moment","简单基础词"
5258,"Monday","简单基础词"
5259,"money","简单基础词"
5260,"monkey","简单基础词"
5261,"month","简单基础词"
5262,"moon","简单基础词"
5263,"morning","简单基础词"
5264,"most","简单基础词"
5265,"motel","简单基础词"
5266,"mother","简单基础词"
5267,"mouth","简单基础词"
5268,"music","简单基础词"
5269,"must","简单基础词"
5270,"my","简单基础词"
5271,"myself","简单基础词"
5272,"name","简单基础词"
5273,"near","简单基础词"
5274,"need","简单基础词"
5275,"never","简单基础词"
5276,"news","简单基础词"
5277,"newspaper","简单基础词"
5278,"next","简单基础词"
5279,"nice","简单基础词"
5280,"night","简单基础词"
5281,"nine","简单基础词"
5282,"nineteen","简单基础词"
5283,"ninety","简单基础词"
5284,"no","简单基础词"
5285,"noise","简单基础词"
5286,"nonetheless","简单基础词"
5287,"noodle","简单基础词"
5288,"noon","简单基础词"
5289,"north","简单基础词"
5290,"northeast","简单基础词"
5291,"northern","简单基础词"
5292,"not","简单基础词"
5293,"notebook","简单基础词"
5294,"November","简单基础词"
5295,"now","简单基础词"
5296,"number","简单基础词"
5297,"o'clock","简单基础词"
5298,"October","简单基础词"
5299,"of","简单基础词"
5300,"off","简单基础词"
5301,"often","简单基础词"
5302,"okay","简单基础词"
5303,"old","简单基础词"
5304,"on","简单基础词"
5305,"once","简单基础词"
5306,"one","简单基础词"
5307,"oneself","简单基础词"
5308,"only","简单基础词"
5309,"onto","简单基础词"
5310,"open","简单基础词"
5311,"or","简单基础词"
5312,"orange","简单基础词"
5313,"our","简单基础词"
5314,"ours","简单基础词"
5315,"ourselves","简单基础词"
5316,"out","简单基础词"
5317,"over","简单基础词"
5318,"own","简单基础词"
5319,"ox","简单基础词"
5320,"panda","简单基础词"
5321,"parent","简单基础词"
5322,"park","简单基础词"
5323,"pass","简单基础词"
5324,"past","简单基础词"
5325,"pear","简单基础词"
5326,"pen","简单基础词"
5327,"pencil","简单基础词"
5328,"photo","简单基础词"
5329,"piano","简单基础词"
5330,"pickup","简单基础词"
5331,"picnic","简单基础词"
5332,"pie","简单基础词"
5333,"picture","简单基础词"
5334,"pig","简单基础词"
5335,"place","简单基础词"
5336,"please","简单基础词"
5337,"police","简单基础词"
5338,"policeman","简单基础词"
5339,"poor","简单基础词"
5340,"potato","简单基础词"
5341,"problem","简单基础词"
5342,"push","简单基础词"
5343,"put","简单基础词"
5344,"question","简单基础词"
5345,"quiet","简单基础词"
5346,"quite","简单基础词"
5347,"rain","简单基础词"
5348,"read","简单基础词"
5349,"ready","简单基础词"
5350,"receive","简单基础词"
5351,"red","简单基础词"
5352,"restaurant","简单基础词"
5353,"rice","简单基础词"
5354,"ride","简单基础词"
5355,"right","简单基础词"
5356,"river","简单基础词"
5357,"road","简单基础词"
5358,"robot","简单基础词"
5359,"room","简单基础词"
5360,"rubbish","简单基础词"
5361,"sad","简单基础词"
5362,"safe","简单基础词"
5363,"same","简单基础词"
5364,"Saturday","简单基础词"
5365,"say","简单基础词"
5366,"sea","简单基础词"
5367,"season","简单基础词"
5368,"secret","简单基础词"
5369,"September","简单基础词"
5370,"seven","简单基础词"
5371,"shall","简单基础词"
5372,"shark","简单基础词"
5373,"she","简单基础词"
5374,"sheep","简单基础词"
5375,"shelf","简单基础词"
5376,"ship","简单基础词"
5377,"shirt","简单基础词"
5378,"shoe","简单基础词"
5379,"shop","简单基础词"
5380,"should","简单基础词"
5381,"since","简单基础词"
5382,"sing","简单基础词"
5383,"sir","简单基础词"
5384,"sister","简单基础词"
5385,"six","简单基础词"
5386,"size","简单基础词"
5387,"skirt","简单基础词"
5388,"sky","简单基础词"
5389,"sleep","简单基础词"
5390,"small","简单基础词"
5391,"smile","简单基础词"
5392,"snake","简单基础词"
5393,"snow","简单基础词"
5394,"so","简单基础词"
5395,"sock","简单基础词"
5396,"some","简单基础词"
5397,"somebody","简单基础词"
5398,"somehow","简单基础词"
5399,"someone","简单基础词"
5400,"something","简单基础词"
5401,"sometime","简单基础词"
5402,"sometimes","简单基础词"
5403,"somewhere","简单基础词"
5404,"son","简单基础词"
5405,"song","简单基础词"
5406,"sorry","简单基础词"
5407,"south","简单基础词"
5408,"southern","简单基础词"
5409,"speak","简单基础词"
5410,"spell","简单基础词"
5411,"spelling","简单基础词"
5412,"spend","简单基础词"
5413,"sport","简单基础词"
5414,"sportsman","简单基础词"
5415,"star","简单基础词"
5416,"steal","简单基础词"
5417,"stop","简单基础词"
5418,"story","简单基础词"
5419,"street","简单基础词"
5420,"student","简单基础词"
5421,"study","简单基础词"
5422,"subway","简单基础词"
5423,"such","简单基础词"
5424,"summer","简单基础词"
5425,"sun","简单基础词"
5426,"Sunday","简单基础词"
5427,"supper","简单基础词"
5428,"sweet","简单基础词"
5429,"talk","简单基础词"
5430,"tall","简单基础词"
5431,"taxi","简单基础词"
5432,"tea","简单基础词"
5433,"teach","简单基础词"
5434,"teacher","简单基础词"
5435,"telephone","简单基础词"
5436,"ten","简单基础词"
5437,"tennis","简单基础词"
5438,"text","简单基础词"
5439,"than","简单基础词"
5440,"thank","简单基础词"
5441,"Thanksgiving","简单基础词"
5442,"that","简单基础词"
5443,"the","简单基础词"
5444,"their","简单基础词"
5445,"theirs","简单基础词"
5446,"them","简单基础词"
5447,"themselves","简单基础词"
5448,"there","简单基础词"
5449,"these","简单基础词"
5450,"they","简单基础词"
5451,"thin","简单基础词"
5452,"thing","简单基础词"
5453,"think","简单基础词"
5454,"third","简单基础词"
5455,"thirsty","简单基础词"
5456,"thirteen","简单基础词"
5457,"thirty","简单基础词"
5458,"this","简单基础词"
5459,"those","简单基础词"
5460,"three","简单基础词"
5461,"Thursday","简单基础词"
5462,"tiger","简单基础词"
5463,"tired","简单基础词"
5464,"to","简单基础词"
5465,"today","简单基础词"
5466,"tomato","简单基础词"
5467,"tomorrow","简单基础词"
5468,"ton","简单基础词"
5469,"tonight","简单基础词"
5470,"too","简单基础词"
5471,"tree","简单基础词"
5472,"trouble","简单基础词"
5473,"Tuesday","简单基础词"
5474,"TV","简单基础词"
5475,"twelve","简单基础词"
5476,"twenty","简单基础词"
5477,"twice","简单基础词"
5478,"two","简单基础词"
5479,"uncle","简单基础词"
5480,"under","简单基础词"
5481,"university","简单基础词"
5482,"unless","简单基础词"
5483,"up","简单基础词"
5484,"us","简单基础词"
5485,"use","简单基础词"
5486,"usual","简单基础词"
5487,"usually","简单基础词"
5488,"very","简单基础词"
5489,"vinegar","简单基础词"
5490,"violin","简单基础词"
5491,"volleyball","简单基础词"
5492,"war","简单基础词"
5493,"water","简单基础词"
5494,"we","简单基础词"
5495,"weather","简单基础词"
5496,"Wednesday","简单基础词"
5497,"week","简单基础词"
5498,"weekend","简单基础词"
5499,"welcome","简单基础词"
5500,"well","简单基础词"
5501,"what","简单基础词"
5502,"whatsoever","简单基础词"
5503,"when","简单基础词"
5504,"where","简单基础词"
5505,"which","简单基础词"
5506,"who","简单基础词"
5507,"whom","简单基础词"
5508,"whose","简单基础词"
5509,"why","简单基础词"
5510,"wife","简单基础词"
5511,"will","简单基础词"
5512,"window","简单基础词"
5513,"wine","简单基础词"
5514,"winter","简单基础词"
5515,"wish","简单基础词"
5516,"with","简单基础词"
5517,"without","简单基础词"
5518,"woman","简单基础词"
5519,"wonderful","简单基础词"
5520,"wood","简单基础词"
5521,"word","简单基础词"
5522,"world","简单基础词"
5523,"would","简单基础词"
5524,"wrong","简单基础词"
5525,"year","简单基础词"
5526,"yellow","简单基础词"
5527,"yes","简单基础词"
5528,"yesterday","简单基础词"
5529,"you","简单基础词"
5530,"young","简单基础词"
5531,"your","简单基础词"
5532,"yours","简单基础词"
5533,"yourself","简单基础词"
5534,"zoo","简单基础词"
5535,"ace","超纲词"
5536,"abbreviation","超纲词"
5537,"abdicate","超纲词"
5538,"absolutist","超纲词"
5539,"academia","超纲词"
5540,"accessibility","超纲词"
5541,"acclimation","超纲词"
5542,"accountability","超纲词"
5543,"accrue","超纲词"
5544,"accusation","超纲词"
5545,"admirable","超纲词"
5546,"adornment","超纲词"
5547,"adversarial","超纲词"
5548,"advisory","超纲词"
5549,"afloat","超纲词"
5550,"aggressiveness","超纲词"
5551,"agile","超纲词"
5552,"airborne","超纲词"
5553,"airflow","超纲词"
5554,"airy","超纲词"
5555,"akin","超纲词"
5556,"alarmingly","超纲词"
5557,"allay","超纲词"
5558,"allegation","超纲词"
5559,"allot","超纲词"
5560,"allude","超纲词"
5561,"altruistic","超纲词"
5562,"amass","超纲词"
5563,"anachronism","超纲词"
5564,"analyst","超纲词"
5565,"ancestry","超纲词"
5566,"animation","超纲词"
5567,"antagonistic","超纲词"
5568,"aphid","超纲词"
5569,"appease","超纲词"
5570,"applicant","超纲词"
5571,"aquatic","超纲词"
5572,"arable","超纲词"
5573,"arbiter","超纲词"
5574,"archaeological","超纲词"
5575,"archaeologist","超纲词"
5576,"aristocratic","超纲词"
5577,"arrestee","超纲词"
5578,"artwork","超纲词"
5579,"asocial","超纲词"
5580,"assertion","超纲词"
5581,"assuage","超纲词"
5582,"asteroid","超纲词"
5583,"asthma","超纲词"
5584,"astounding","超纲词"
5585,"attentive","超纲词"
5586,"attest","超纲词"
5587,"attuned","超纲词"
5588,"authenticate","超纲词"
5589,"autobiography","超纲词"
5590,"automate","超纲词"
5591,"avalanche","超纲词"
5592,"avant-garde","超纲词"
5593,"averse","超纲词"
5594,"aversion","超纲词"
5595,"backdrop","超纲词"
5596,"backlog","超纲词"
5597,"backyard","超纲词"
5598,"baluster","超纲词"
5599,"banking","超纲词"
5600,"beacon","超纲词"
5601,"beautify","超纲词"
5602,"befriend","超纲词"
5603,"behavioral","超纲词"
5604,"benefactor","超纲词"
5605,"biased","超纲词"
5606,"billboard","超纲词"
5607,"biographer","超纲词"
5608,"biological","超纲词"
5609,"biologist","超纲词"
5610,"biomedical","超纲词"
5611,"biophilia","超纲词"
5612,"biotech","超纲词"
5613,"biotic","超纲词"
5614,"birthright","超纲词"
5615,"bison","超纲词"
5616,"blacksmith","超纲词"
5617,"blessing","超纲词"
5618,"bloodstream","超纲词"
5619,"bodily","超纲词"
5620,"bombast","超纲词"
5621,"booby","超纲词"
5622,"bourgeois","超纲词"
5623,"branding","超纲词"
5624,"breadth","超纲词"
5625,"breakthrough","超纲词"
5626,"brim","超纲词"
5627,"broadband","超纲词"
5628,"broccoli","超纲词"
5629,"brook","超纲词"
5630,"buck","超纲词"
5631,"Buddhist","超纲词"
5632,"bullock","超纲词"
5633,"burdensome","超纲词"
5634,"bust","超纲词"
5635,"buzzword","超纲词"
5636,"by-product","超纲词"
5637,"canon","超纲词"
5638,"caravan","超纲词"
5639,"carcase","超纲词"
5640,"caregiver","超纲词"
5641,"cascade","超纲词"
5642,"cautiousness","超纲词"
5643,"caveat","超纲词"
5644,"celluloid","超纲词"
5645,"ceremonial","超纲词"
5646,"chapel","超纲词"
5647,"chariot","超纲词"
5648,"chatter","超纲词"
5649,"childless","超纲词"
5650,"chiller","超纲词"
5651,"choosy","超纲词"
5652,"chronicle","超纲词"
5653,"chunky","超纲词"
5654,"citizenship","超纲词"
5655,"claimant","超纲词"
5656,"clamp","超纲词"
5657,"clear-cut","超纲词"
5658,"clout","超纲词"
5659,"coax","超纲词"
5660,"codify","超纲词"
5661,"coexistence","超纲词"
5662,"collaborative","超纲词"
5663,"commitment","超纲词"
5664,"commonality","超纲词"
5665,"communal","超纲词"
5666,"comparatively","超纲词"
5667,"competence","超纲词"
5668,"composer","超纲词"
5669,"composure","超纲词"
5670,"conceited","超纲词"
5671,"conceivably","超纲词"
5672,"concur","超纲词"
5673,"confidant","超纲词"
5674,"conglomerate","超纲词"
5675,"congressional","超纲词"
5676,"conspire","超纲词"
5677,"constable","超纲词"
5678,"constancy","超纲词"
5679,"constantly","超纲词"
5680,"constitutional","超纲词"
5681,"constitutionality","超纲词"
5682,"constraint","超纲词"
5683,"contention","超纲词"
5684,"continually","超纲词"
5685,"continuity","超纲词"
5686,"contributory","超纲词"
5687,"controllable","超纲词"
5688,"copious","超纲词"
5689,"corruption","超纲词"
5690,"cosmos","超纲词"
5691,"counteract","超纲词"
5692,"counterbalance","超纲词"
5693,"courageous","超纲词"
5694,"courtship","超纲词"
5695,"craze","超纲词"
5696,"credible","超纲词"
5697,"creek","超纲词"
5698,"critique","超纲词"
5699,"crumble","超纲词"
5700,"crux","超纲词"
5701,"cubicle","超纲词"
5702,"culinary","超纲词"
5703,"cultural","超纲词"
5704,"cure-all","超纲词"
5705,"cursory","超纲词"
5706,"cute","超纲词"
5707,"cutlery","超纲词"
5708,"cynic","超纲词"
5709,"dampen","超纲词"
5710,"dazzlingly","超纲词"
5711,"dearth","超纲词"
5712,"deception","超纲词"
5713,"decimation","超纲词"
5714,"declaim","超纲词"
5715,"decoration","超纲词"
5716,"deep-seated","超纲词"
5717,"defame","超纲词"
5718,"defendant","超纲词"
5719,"defensible","超纲词"
5720,"degrade","超纲词"
5721,"delusion","超纲词"
5722,"democrat","超纲词"
5723,"demolition","超纲词"
5724,"demonstration","超纲词"
5725,"demoralization","超纲词"
5726,"dependency","超纲词"
5727,"depredation","超纲词"
5728,"designer","超纲词"
5729,"detrimental","超纲词"
5730,"diligence","超纲词"
5731,"dimensional","超纲词"
5732,"diplomacy","超纲词"
5733,"dire","超纲词"
5734,"disapproval","超纲词"
5735,"disbelief","超纲词"
5736,"disconcert","超纲词"
5737,"discontinue","超纲词"
5738,"dishonor","超纲词"
5739,"disinfect","超纲词"
5740,"dismal","超纲词"
5741,"disparity","超纲词"
5742,"disposable","超纲词"
5743,"disregard","超纲词"
5744,"disruptive","超纲词"
5745,"dissatisfaction","超纲词"
5746,"diversity","超纲词"
5747,"doctoral","超纲词"
5748,"dogma","超纲词"
5749,"dominance","超纲词"
5750,"dormant","超纲词"
5751,"double-glaze","超纲词"
5752,"doubtless","超纲词"
5753,"download","超纲词"
5754,"downside","超纲词"
5755,"downtime","超纲词"
5756,"downturn","超纲词"
5757,"drainage","超纲词"
5758,"dramatically","超纲词"
5759,"drawn-out","超纲词"
5760,"dropout","超纲词"
5761,"dub","超纲词"
5762,"dungeon","超纲词"
5763,"duo","超纲词"
5764,"eagerness","超纲词"
5765,"economist","超纲词"
5766,"ecosystem","超纲词"
5767,"educator","超纲词"
5768,"effectively","超纲词"
5769,"efficacy","超纲词"
5770,"electronics","超纲词"
5771,"elevation","超纲词"
5772,"elitism","超纲词"
5773,"embodiment","超纲词"
5774,"emissary","超纲词"
5775,"emission","超纲词"
5776,"enact","超纲词"
5777,"enchantingly","超纲词"
5778,"endanger","超纲词"
5779,"engender","超纲词"
5780,"engrave","超纲词"
5781,"enigma","超纲词"
5782,"enrage","超纲词"
5783,"entourage","超纲词"
5784,"enviable","超纲词"
5785,"envision","超纲词"
5786,"errand","超纲词"
5787,"essentially","超纲词"
5788,"ethical","超纲词"
5789,"ethnicity","超纲词"
5790,"ethos","超纲词"
5791,"everlasting","超纲词"
5792,"exacerbate","超纲词"
5793,"excavation","超纲词"
5794,"exclusionary","超纲词"
5795,"exemplary","超纲词"
5796,"explicatory","超纲词"
5797,"exploration","超纲词"
5798,"extracurricular","超纲词"
5799,"extraordinarily","超纲词"
5800,"facial","超纲词"
5801,"factoid","超纲词"
5802,"fad","超纲词"
5803,"fairness","超纲词"
5804,"falsehood","超纲词"
5805,"farcical","超纲词"
5806,"fearsome","超纲词"
5807,"fend","超纲词"
5808,"feverish","超纲词"
5809,"filing","超纲词"
5810,"fitness","超纲词"
5811,"fixation","超纲词"
5812,"flagship","超纲词"
5813,"flexibility","超纲词"
5814,"flip","超纲词"
5815,"fluster","超纲词"
5816,"foe","超纲词"
5817,"folklore","超纲词"
5818,"forefather","超纲词"
5819,"foresight","超纲词"
5820,"forthright","超纲词"
5821,"founder","超纲词"
5822,"framer","超纲词"
5823,"freshman","超纲词"
5824,"frizzle","超纲词"
5825,"frugal","超纲词"
5826,"fully","超纲词"
5827,"funding","超纲词"
5828,"furlough","超纲词"
5829,"futurologist","超纲词"
5830,"gape","超纲词"
5831,"gatekeeper","超纲词"
5832,"generative","超纲词"
5833,"genetically","超纲词"
5834,"geneticist","超纲词"
5835,"genome","超纲词"
5836,"geocentric","超纲词"
5837,"geographic","超纲词"
5838,"gig","超纲词"
5839,"glowingly","超纲词"
5840,"gospel","超纲词"
5841,"granite","超纲词"
5842,"granny","超纲词"
5843,"grapple","超纲词"
5844,"grassland","超纲词"
5845,"grassroots","超纲词"
5846,"gratification","超纲词"
5847,"greengrocer","超纲词"
5848,"grievance","超纲词"
5849,"groom","超纲词"
5850,"guardianship","超纲词"
5851,"habitually","超纲词"
5852,"hack","超纲词"
5853,"halve","超纲词"
5854,"hamlet","超纲词"
5855,"hard-line","超纲词"
5856,"hasten","超纲词"
5857,"havoc","超纲词"
5858,"haze","超纲词"
5859,"headhunter","超纲词"
5860,"hearty","超纲词"
5861,"heavily","超纲词"
5862,"herbivore","超纲词"
5863,"heresy","超纲词"
5864,"heretic","超纲词"
5865,"hierarchical","超纲词"
5866,"high-profile","超纲词"
5867,"hindrance","超纲词"
5868,"hoard","超纲词"
5869,"holistic","超纲词"
5870,"homegrown","超纲词"
5871,"homeless","超纲词"
5872,"hominid","超纲词"
5873,"hooray","超纲词"
5874,"horrify","超纲词"
5875,"horticultural","超纲词"
5876,"hub","超纲词"
5877,"hunch","超纲词"
5878,"hunter","超纲词"
5879,"hurdle","超纲词"
5880,"husbandry","超纲词"
5881,"hype","超纲词"
5882,"idealism","超纲词"
5883,"idealize","超纲词"
5884,"illiberal","超纲词"
5885,"immigration","超纲词"
5886,"immoral","超纲词"
5887,"impel","超纲词"
5888,"impend","超纲词"
5889,"impinge","超纲词"
5890,"implausible","超纲词"
5891,"impossibility","超纲词"
5892,"impoverished","超纲词"
5893,"impractical","超纲词"
5894,"imprison","超纲词"
5895,"improper","超纲词"
5896,"inaccurate","超纲词"
5897,"inadequacy","超纲词"
5898,"inappropriate","超纲词"
5899,"inarticulate","超纲词"
5900,"inborn","超纲词"
5901,"incite","超纲词"
5902,"inclement","超纲词"
5903,"inclination","超纲词"
5904,"incompatible","超纲词"
5905,"incompetent","超纲词"
5906,"incomplete","超纲词"
5907,"inconclusive","超纲词"
5908,"incorrectly","超纲词"
5909,"indefensible","超纲词"
5910,"indefinitely","超纲词"
5911,"independently","超纲词"
5912,"indicator","超纲词"
5913,"indictment","超纲词"
5914,"indifference","超纲词"
5915,"indirect","超纲词"
5916,"induct","超纲词"
5917,"industrialization","超纲词"
5918,"inedible","超纲词"
5919,"ineffective","超纲词"
5920,"inefficient","超纲词"
5921,"inescapably","超纲词"
5922,"inevitably","超纲词"
5923,"inexorable","超纲词"
5924,"inexpressible","超纲词"
5925,"infancy","超纲词"
5926,"inferiority","超纲词"
5927,"infirm","超纲词"
5928,"inflate","超纲词"
5929,"info","超纲词"
5930,"informal","超纲词"
5931,"informality","超纲词"
5932,"infuse","超纲词"
5933,"ingenuity","超纲词"
5934,"inherently","超纲词"
5935,"inherited","超纲词"
5936,"inhuman","超纲词"
5937,"initiation","超纲词"
5938,"initiator","超纲词"
5939,"injurious","超纲词"
5940,"innate","超纲词"
5941,"innermost","超纲词"
5942,"innovative","超纲词"
5943,"innovator","超纲词"
5944,"insatiable","超纲词"
5945,"insensitive","超纲词"
5946,"insidious","超纲词"
5947,"insightful","超纲词"
5948,"insignificant","超纲词"
5949,"insistence","超纲词"
5950,"inspection","超纲词"
5951,"instantaneously","超纲词"
5952,"institutional","超纲词"
5953,"insufficient","超纲词"
5954,"intake","超纲词"
5955,"integration","超纲词"
5956,"intellect","超纲词"
5957,"intensely","超纲词"
5958,"intentionally","超纲词"
5959,"intently","超纲词"
5960,"interactive","超纲词"
5961,"interdependence","超纲词"
5962,"intermarriage","超纲词"
5963,"interpersonal","超纲词"
5964,"interplay","超纲词"
5965,"interpretation","超纲词"
5966,"interprovincial","超纲词"
5967,"interviewee","超纲词"
5968,"interviewer","超纲词"
5969,"introductory","超纲词"
5970,"intrusion","超纲词"
5971,"intuitively","超纲词"
5972,"invalidate","超纲词"
5973,"inventiveness","超纲词"
5974,"inventor","超纲词"
5975,"investor","超纲词"
5976,"involuntarily","超纲词"
5977,"ironic","超纲词"
5978,"ironically","超纲词"
5979,"irregular","超纲词"
5980,"irrepressible","超纲词"
5981,"irrigation","超纲词"
5982,"jobless","超纲词"
5983,"jobseeker","超纲词"
5984,"jokingly","超纲词"
5985,"journalistic","超纲词"
5986,"judiciary","超纲词"
5987,"juggle","超纲词"
5988,"keyword","超纲词"
5989,"kinship","超纲词"
5990,"knuckle","超纲词"
5991,"laminated","超纲词"
5992,"lancet","超纲词"
5993,"landmark","超纲词"
5994,"languid","超纲词"
5995,"lawmaker","超纲词"
5996,"leftover","超纲词"
5997,"legally","超纲词"
5998,"legislature","超纲词"
5999,"lender","超纲词"
6000,"leniency","超纲词"
6001,"lenient","超纲词"
